Removed Pin From Net: NetName=GND Pin=C2-1
Removed Pin From Net: NetName=5V Pin=C4-1
Removed Pin From Net: NetName=DGND Pin=C4-2
Removed Pin From Net: NetName=DGND Pin=C5-1
Removed Pin From Net: NetName=5V Pin=C5-2
Removed Pin From Net: NetName=NetC7_1 Pin=C7-1
Removed Pin From Net: NetName=DGND Pin=C7-2
Removed Pin From Net: NetName=GND Pin=D1-3
Removed Pin From Net: NetName=GND Pin=D2-3
Removed Pin From Net: NetName=5V Pin=D3-1
Removed Pin From Net: NetName=NetC7_1 Pin=D3-3
Removed Pin From Net: NetName=DGND Pin=D5-3
Removed Pin From Net: NetName=CHGND Pin=J1-A1/B12
Removed Pin From Net: NetName=VBUS Pin=J1-A4/B9
Removed Pin From Net: NetName=CHGND Pin=J1-B1/A12
Removed Pin From Net: NetName=VBUS Pin=J1-B4/A9
Removed Pin From Net: NetName=CHGND Pin=J1-S1
Removed Pin From Net: NetName=CHGND Pin=J1-S2
Removed Pin From Net: NetName=CHGND Pin=J1-S3
Removed Pin From Net: NetName=CHGND Pin=J1-S4
Removed Pin From Net: NetName=NetD4_3 Pin=R7-1
Removed Pin From Net: NetName=NetD4_3 Pin=R9-2
Removed Pin From Net: NetName=DGND Pin=U3-2
Removed Pin From Net: NetName=NetC7_1 Pin=U3-5
Removed Member From Class: ClassName=CtlBoard Member=C1
Removed Member From Class: ClassName=CtlBoard Member=C2
Removed Member From Class: ClassName=CtlBoard Member=C3
Removed Member From Class: ClassName=CtlBoard Member=C4
Removed Member From Class: ClassName=CtlBoard Member=C6
Removed Member From Class: ClassName=CtlBoard Member=CN1
Removed Member From Class: ClassName=CtlBoard Member=D1
Removed Member From Class: ClassName=CtlBoard Member=D2
Removed Member From Class: ClassName=CtlBoard Member=D3
Removed Member From Class: ClassName=CtlBoard Member=D5
Removed Member From Class: ClassName=CtlBoard Member=J1
Removed Member From Class: ClassName=CtlBoard Member=R1
Removed Member From Class: ClassName=CtlBoard Member=R4
Removed Member From Class: ClassName=CtlBoard Member=R6
Removed Member From Class: ClassName=CtlBoard Member=R9
Removed Member From Class: ClassName=CtlBoard Member=U2
Removed Member From Class: ClassName=CtlBoard Member=U3
Change Component Footprint: Designator=C7 Old Footprint=CAP_EEEFT1V470AR New Footprint=CAPC2012X60N
Change Component Footprint: Designator=C5 Old Footprint=CAPC2012X60N New Footprint=CAP_EEEFT1V470AR
Change Component Comment : Designator=R7 Old Comment= New Comment=NF
Change Component Comment : Designator=R8 Old Comment=NF New Comment=
Change Component Designator: OldDesignator=D4 NewDesignator=D?
Change Component Designator: OldDesignator=Q1 NewDesignator=Q?
Change Component Designator: OldDesignator=Q2 NewDesignator=Q?
Change Component Designator: OldDesignator=R100 NewDesignator=R5
Change component parameters: Designator = "C5" ("C5"); Footprint = "CAPC2012X60N"; UniqueID = "\QCXZUDON" ("\QCXZUDON")
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CAPC2012X60N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "16-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "NF"; VariantName = "[No Variations]"
Added Component: Designator=C?(CAPC2012X60N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CAPC2012X60N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "16-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "NF"; VariantName = "[No Variations]"
Added Component: Designator=C?(CAP_EEE1CA100AR)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://industrial.panasonic.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://pdf1.alldatasheet.com/datasheet-pdf/view/525972/PANASONIC/EEE1CA100AR.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = "EEE1CA100AR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://industrial.panasonic.com/ww/products/pt/aluminum-cap-smd/models/EEE1CA100AR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CAP_EEE1CA100AR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "16-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "NF"; VariantName = "[No Variations]"
Added Component: Designator=C?(CAPC2012X60N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CAPC2012X60N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "16-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "NF"; VariantName = "[No Variations]"
Added Component: Designator=C?(CAPC2012X60N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CAPC2012X60N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "16-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "NF"; VariantName = "[No Variations]"
Added Component: Designator=CN?([0507]THT_Hdr_JST_XH_Fm_5x1_0.08_ST)
Added Component: Designator=D?(SOT91P240X110-3N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.diodes.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://pdf1.alldatasheet.com/datasheet-pdf/view/515456/DIODES/ZHCS1000TA.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.diodes.com/assets/Datasheets/ZHCS1000.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "SOT91P240X110-3N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "15-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "ZHCS1000TA"; VariantName = "[No Variations]"
Added Component: Designator=D?(SOT91P240X110-3N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.diodes.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://pdf1.alldatasheet.com/datasheet-pdf/view/515456/DIODES/ZHCS1000TA.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.diodes.com/assets/Datasheets/ZHCS1000.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "SOT91P240X110-3N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "15-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "ZHCS1000TA"; VariantName = "[No Variations]"
Added Component: Designator=J?(GCT_USB4110-GF-A_REVB)
Add component (AddParameter): Name = "Availability"; Value = "Warning"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/USB4110-GF-A/Global%20Connector%20Technology/view-part/4001167/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LSCS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "GCT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "THT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = "640-USB4110-GF-A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "USB4110-GF-A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/USB4110-GF-A/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/USB4110-GF-A/Global%20Connector%20Technology/view-part/4001167/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "112-0099"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "USB-C CONNECTOR"; VariantName = "[No Variations]"
Add Component: Footprint Not Found RES 1206
Add Component: Footprint Not Found PL1609
Add Component: Footprint Not Found LED_ASMB-KTF0-0A306
Added Component: Designator=Q?(SOT95P280X145-6N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://forsemi.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://pdf1.alldatasheet.com/datasheet-pdf/view/1132762/FORTUNE/FS8205A.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "http://forsemi.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "FS8205A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "SOT95P280X145-6N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "15-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "FS8205"; VariantName = "[No Variations]"
Added Component: Designator=Q?(SOT95P280X145-6N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://forsemi.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://pdf1.alldatasheet.com/datasheet-pdf/view/1132762/FORTUNE/FS8205A.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "http://forsemi.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "FS8205A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "SOT95P280X145-6N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "15-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "FS8205"; VariantName = "[No Variations]"
Added Component: Designator=R10(RES 0805)
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "THICK FILM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "13-0111"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "5K1"; VariantName = "[No Variations]"
Added Component: Designator=R11(RES 0805)
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "THICK FILM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "13-0111"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "5K1"; VariantName = "[No Variations]"
Added Component: Designator=R999(RESC2012X60N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "[0000] Passive components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Cost"; Value = "0.0211"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = "1500670"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FootprintName"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LibraryVersion"; Value = "v1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_PN"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Subcategory"; Value = "[0001] Resistor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "13-0009"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Unique ID"; Value = "9"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10K2"; VariantName = "[No Variations]"
Added Component: Designator=R?(RESC2012X60N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = "C60485"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "YAGEO"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC0402JR-070RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "RESC2012X60N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Parameter 14"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Profusion"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "UA P/N"; Value = "13-0xxx"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "NF"; VariantName = "[No Variations]"
Add Component: Footprint Not Found RES 0805
Added Component: Designator=R?(RESC2012X60N)
Add component (AddParameter): Name = "Arrow"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Web MF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet web"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Datasheet local"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "/D/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Farnell"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC"; Value = "C60485"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "YAGEO"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC0402JR-070RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "My_P/N"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "RESC2012X60N"; VariantName = "[No Variations]"
